date,market,channel,currency,fx_rate_from_eur,spend,impressions,clicks,new_customers
2024-07-06,at,organic,EUR,1.0,0.00,0,0,0
2024-07-06,de,direct,EUR,1.0,0.00,0,0,0
2024-07-06,de,email,EUR,1.0,0.26,326,6,0
2024-07-06,de,google,EUR,1.0,8.49,251,13,0
2024-07-06,de,meta,EUR,1.0,37.49,3614,82,1
2024-07-06,de,organic,EUR,1.0,0.00,0,0,0
2024-07-06,fr,direct,EUR,1.0,0.00,0,0,0
2024-07-06,fr,email,EUR,1.0,0.28,160,7,1
2024-07-06,fr,google,EUR,1.0,3.10,95,5,0
2024-07-06,fr,meta,EUR,1.0,25.28,3334,48,0
2024-07-06,fr,organic,EUR,1.0,0.00,0,0,1
2024-07-07,at,direct,EUR,1.0,0.00,0,0,0
2024-07-07,at,email,EUR,1.0,0.08,92,5,0
2024-07-07,at,google,EUR,1.0,0.25,11,0,0
2024-07-07,at,meta,EUR,1.0,4.06,479,6,0
2024-07-07,at,organic,EUR,1.0,0.00,0,0,0
2024-07-07,de,direct,EUR,1.0,0.00,0,0,0
2024-07-07,de,email,EUR,1.0,0.18,96,3,0
2024-07-07,de,google,EUR,1.0,4.06,135,4,1
2024-07-07,de,meta,EUR,1.0,34.99,5239,52,0
2024-07-07,de,organic,EUR,1.0,0.00,0,0,0
2024-07-07,fr,direct,EUR,1.0,0.00,0,0,0
2024-07-07,fr,email,EUR,1.0,0.17,125,2,0
2024-07-07,fr,google,EUR,1.0,1.79,53,3,1
2024-07-07,fr,meta,EUR,1.0,20.07,3209,30,2
2024-07-07,fr,organic,EUR,1.0,0.00,0,0,1
2024-07-08,at,direct,EUR,1.0,0.00,0,0,0
2024-07-08,at,email,EUR,1.0,0.07,66,1,0
2024-07-08,at,google,EUR,1.0,0.93,33,2,0
2024-07-08,at,meta,EUR,1.0,4.10,531,8,0
2024-07-08,at,organic,EUR,1.0,0.00,0,0,0
2024-07-08,de,direct,EUR,1.0,0.00,0,0,0
2024-07-08,de,email,EUR,1.0,0.27,184,3,0
2024-07-08,de,google,EUR,1.0,6.08,317,15,0
2024-07-08,de,meta,EUR,1.0,35.24,5186,76,0
2024-07-08,de,organic,EUR,1.0,0.00,0,0,1
2024-07-08,fr,direct,EUR,1.0,0.00,0,0,0
2024-07-08,fr,email,EUR,1.0,0.21,132,0,0
2024-07-08,fr,google,EUR,1.0,3.06,107,5,0
2024-07-08,fr,meta,EUR,1.0,15.68,1597,13,0
2024-07-08,fr,organic,EUR,1.0,0.00,0,0,0
2024-07-09,at,direct,EUR,1.0,0.00,0,0,0
2024-07-09,at,email,EUR,1.0,0.04,27,2,0
2024-07-09,at,google,EUR,1.0,0.27,12,0,0
2024-07-09,at,meta,EUR,1.0,3.79,627,7,0
2024-07-09,at,organic,EUR,1.0,0.00,0,0,0
2024-07-09,de,direct,EUR,1.0,0.00,0,0,1
2024-07-09,de,email,EUR,1.0,0.41,428,12,0
2024-07-09,de,google,EUR,1.0,5.23,156,9,1
2024-07-09,de,meta,EUR,1.0,35.08,4016,74,1
2024-07-09,de,organic,EUR,1.0,0.00,0,0,2
2024-07-09,fr,direct,EUR,1.0,0.00,0,0,0
2024-07-09,fr,email,EUR,1.0,0.32,295,10,0
2024-07-09,fr,google,EUR,1.0,2.05,88,4,0
2024-07-09,fr,meta,EUR,1.0,29.80,3073,31,0
2024-07-09,fr,organic,EUR,1.0,0.00,0,0,0
2024-07-10,at,direct,EUR,1.0,0.00,0,0,0
2024-07-10,at,email,EUR,1.0,0.04,27,1,0
2024-07-10,at,google,EUR,1.0,0.60,18,0,0
2024-07-10,at,meta,EUR,1.0,11.53,1396,19,0
2024-07-10,at,organic,EUR,1.0,0.00,0,0,0
2024-07-10,de,direct,EUR,1.0,0.00,0,0,0
2024-07-10,de,email,EUR,1.0,0.38,364,8,0
2024-07-10,de,google,EUR,1.0,3.71,128,4,0
2024-07-10,de,meta,EUR,1.0,41.75,3966,39,0
2024-07-10,de,organic,EUR,1.0,0.00,0,0,0
2024-07-10,fr,direct,EUR,1.0,0.00,0,0,0
2024-07-10,fr,email,EUR,1.0,0.33,176,5,0
2024-07-10,fr,google,EUR,1.0,2.87,143,7,0
2024-07-10,fr,meta,EUR,1.0,20.83,2239,38,0
2024-07-10,fr,organic,EUR,1.0,0.00,0,0,0
2024-07-11,at,direct,EUR,1.0,0.00,0,0,0
2024-07-11,at,email,EUR,1.0,0.08,96,0,0
2024-07-11,at,google,EUR,1.0,1.01,38,0,0
2024-07-11,at,meta,EUR,1.0,7.54,1083,11,0
2024-07-11,at,organic,EUR,1.0,0.00,0,0,0
2024-07-11,de,direct,EUR,1.0,0.00,0,0,0
2024-07-11,de,email,EUR,1.0,0.19,209,6,0
2024-07-11,de,google,EUR,1.0,6.78,227,8,0
2024-07-11,de,meta,EUR,1.0,36.45,5625,67,1
2024-07-11,de,organic,EUR,1.0,0.00,0,0,0
2024-07-11,fr,direct,EUR,1.0,0.00,0,0,1
2024-07-11,fr,email,EUR,1.0,0.24,143,2,0
2024-07-11,fr,google,EUR,1.0,2.58,89,3,0
2024-07-11,fr,meta,EUR,1.0,16.60,1497,17,0
2024-07-11,fr,organic,EUR,1.0,0.00,0,0,0
2024-07-12,at,direct,EUR,1.0,0.00,0,0,0
2024-07-12,at,email,EUR,1.0,0.08,78,1,0
2024-07-12,at,google,EUR,1.0,0.73,27,2,0
2024-07-12,at,meta,EUR,1.0,5.80,575,6,0
2024-07-12,at,organic,EUR,1.0,0.00,0,0,0
2024-07-12,de,direct,EUR,1.0,0.00,0,0,1
2024-07-12,de,email,EUR,1.0,0.28,284,6,0
2024-07-12,de,google,EUR,1.0,6.30,241,17,0
2024-07-12,de,meta,EUR,1.0,46.56,4758,47,1
2024-07-12,de,organic,EUR,1.0,0.00,0,0,1
2024-07-12,fr,direct,EUR,1.0,0.00,0,0,0
2024-07-12,fr,email,EUR,1.0,0.17,151,5,0
2024-07-12,fr,google,EUR,1.0,5.10,150,7,0
2024-07-12,fr,meta,EUR,1.0,21.78,3424,61,2
2024-07-12,fr,organic,EUR,1.0,0.00,0,0,1
2024-07-13,at,direct,EUR,1.0,0.00,0,0,0
2024-07-13,at,email,EUR,1.0,0.09,44,0,0
2024-07-13,at,google,EUR,1.0,0.55,17,3,0
2024-07-13,at,meta,EUR,1.0,9.83,1004,15,0
2024-07-13,at,organic,EUR,1.0,0.00,0,0,0
2024-07-13,de,direct,EUR,1.0,0.00,0,0,0
2024-07-13,de,email,EUR,1.0,0.24,141,5,0
2024-07-13,de,google,EUR,1.0,13.82,521,19,2
2024-07-13,de,meta,EUR,1.0,50.29,4198,79,1
2024-07-13,de,organic,EUR,1.0,0.00,0,0,0
2024-07-13,fr,direct,EUR,1.0,0.00,0,0,0
2024-07-13,fr,email,EUR,1.0,0.40,257,10,0
2024-07-13,fr,google,EUR,1.0,3.34,116,7,0
2024-07-13,fr,meta,EUR,1.0,35.58,3207,31,0
2024-07-13,fr,organic,EUR,1.0,0.00,0,0,0
2024-07-14,at,direct,EUR,1.0,0.00,0,0,0
2024-07-14,at,email,EUR,1.0,0.06,36,1,0
2024-07-14,at,google,EUR,1.0,0.43,22,2,0
2024-07-14,at,meta,EUR,1.0,5.77,488,9,0
2024-07-14,at,organic,EUR,1.0,0.00,0,0,0
2024-07-14,de,direct,EUR,1.0,0.00,0,0,0
2024-07-14,de,email,EUR,1.0,0.20,112,5,0
2024-07-14,de,google,EUR,1.0,6.83,247,12,0
2024-07-14,de,meta,EUR,1.0,29.27,2735,23,0
2024-07-14,de,organic,EUR,1.0,0.00,0,0,0
2024-07-14,fr,direct,EUR,1.0,0.00,0,0,0
2024-07-14,fr,email,EUR,1.0,0.19,112,5,0
2024-07-14,fr,google,EUR,1.0,3.04,149,5,0
2024-07-14,fr,meta,EUR,1.0,15.04,1923,16,1
2024-07-14,fr,organic,EUR,1.0,0.00,0,0,0
2024-07-15,at,direct,EUR,1.0,0.00,0,0,0
2024-07-15,at,email,EUR,1.0,0.07,62,0,0
2024-07-15,at,google,EUR,1.0,0.88,30,0,0
2024-07-15,at,meta,EUR,1.0,9.30,1003,21,0
2024-07-15,at,organic,EUR,1.0,0.00,0,0,0
2024-07-15,de,direct,EUR,1.0,0.00,0,0,0
2024-07-15,de,email,EUR,1.0,0.39,288,12,0
2024-07-15,de,google,EUR,1.0,5.99,204,6,0
2024-07-15,de,meta,EUR,1.0,28.64,3700,43,1
2024-07-15,de,organic,EUR,1.0,0.00,0,0,0
2024-07-15,fr,direct,EUR,1.0,0.00,0,0,0
2024-07-15,fr,email,EUR,1.0,0.33,315,17,0
2024-07-15,fr,google,EUR,1.0,1.83,64,5,2
2024-07-15,fr,meta,EUR,1.0,24.93,3110,26,0
2024-07-15,fr,organic,EUR,1.0,0.00,0,0,0
2024-07-16,at,direct,EUR,1.0,0.00,0,0,0
2024-07-16,at,email,EUR,1.0,0.10,88,2,0
2024-07-16,at,google,EUR,1.0,0.39,12,1,0
2024-07-16,at,meta,EUR,1.0,3.42,547,6,0
2024-07-16,at,organic,EUR,1.0,0.00,0,0,0
2024-07-16,de,direct,EUR,1.0,0.00,0,0,0
2024-07-16,de,email,EUR,1.0,0.17,91,4,0
2024-07-16,de,google,EUR,1.0,5.51,296,17,0
2024-07-16,de,meta,EUR,1.0,51.12,5471,101,1
2024-07-16,de,organic,EUR,1.0,0.00,0,0,0
2024-07-16,fr,direct,EUR,1.0,0.00,0,0,0
2024-07-16,fr,email,EUR,1.0,0.23,159,1,0
2024-07-16,fr,google,EUR,1.0,3.26,108,7,0
2024-07-16,fr,meta,EUR,1.0,16.41,2491,34,1
2024-07-16,fr,organic,EUR,1.0,0.00,0,0,0
2024-07-17,at,direct,EUR,1.0,0.00,0,0,0
2024-07-17,at,email,EUR,1.0,0.05,45,1,0
2024-07-17,at,google,EUR,1.0,1.01,34,1,0
2024-07-17,at,meta,EUR,1.0,5.29,463,9,0
2024-07-17,at,organic,EUR,1.0,0.00,0,0,0
2024-07-17,de,direct,EUR,1.0,0.00,0,0,0
2024-07-17,de,email,EUR,1.0,0.17,121,6,0
2024-07-17,de,google,EUR,1.0,5.65,165,4,0
2024-07-17,de,meta,EUR,1.0,29.46,4761,103,0
2024-07-17,de,organic,EUR,1.0,0.00,0,0,0
2024-07-17,fr,direct,EUR,1.0,0.00,0,0,0
2024-07-17,fr,email,EUR,1.0,0.22,208,7,0
2024-07-17,fr,google,EUR,1.0,2.30,127,5,0
2024-07-17,fr,meta,EUR,1.0,16.56,1452,33,1
2024-07-17,fr,organic,EUR,1.0,0.00,0,0,0
2024-07-18,at,direct,EUR,1.0,0.00,0,0,0
2024-07-18,at,email,EUR,1.0,0.06,32,0,0
2024-07-18,at,google,EUR,1.0,0.73,24,1,1
2024-07-18,at,meta,EUR,1.0,5.14,641,6,0
2024-07-18,at,organic,EUR,1.0,0.00,0,0,0
2024-07-18,de,direct,EUR,1.0,0.00,0,0,0
2024-07-18,de,email,EUR,1.0,0.22,134,4,0
2024-07-18,de,google,EUR,1.0,4.10,161,11,1
2024-07-18,de,meta,EUR,1.0,39.38,4168,48,1
2024-07-18,de,organic,EUR,1.0,0.00,0,0,2
2024-07-18,fr,direct,EUR,1.0,0.00,0,0,0
2024-07-18,fr,email,EUR,1.0,0.32,202,6,0
2024-07-18,fr,google,EUR,1.0,2.99,94,7,0
2024-07-18,fr,meta,EUR,1.0,26.16,2609,28,0
2024-07-18,fr,organic,EUR,1.0,0.00,0,0,0
2024-07-19,at,direct,EUR,1.0,0.00,0,0,0
2024-07-19,at,email,EUR,1.0,0.06,31,0,0
2024-07-19,at,google,EUR,1.0,0.56,20,1,0
2024-07-19,at,meta,EUR,1.0,3.55,373,3,0
2024-07-19,at,organic,EUR,1.0,0.00,0,0,0
2024-07-19,de,direct,EUR,1.0,0.00,0,0,0
2024-07-19,de,email,EUR,1.0,0.33,249,8,0
2024-07-19,de,google,EUR,1.0,3.58,135,3,0
2024-07-19,de,meta,EUR,1.0,43.11,4909,49,0
2024-07-19,de,organic,EUR,1.0,0.00,0,0,0
2024-07-19,fr,direct,EUR,1.0,0.00,0,0,0
2024-07-19,fr,email,EUR,1.0,0.68,624,13,0
2024-07-19,fr,google,EUR,1.0,7.17,304,10,1
2024-07-19,fr,meta,EUR,1.0,17.95,1768,16,3
2024-07-19,fr,organic,EUR,1.0,0.00,0,0,0
2024-07-20,at,direct,EUR,1.0,0.00,0,0,0
2024-07-20,at,email,EUR,1.0,0.10,70,1,0
2024-07-20,at,google,EUR,1.0,0.71,24,1,0
2024-07-20,at,meta,EUR,1.0,9.29,1139,10,0
2024-07-20,at,organic,EUR,1.0,0.00,0,0,0
2024-07-20,de,direct,EUR,1.0,0.00,0,0,0
2024-07-20,de,email,EUR,1.0,0.38,207,7,0
2024-07-20,de,google,EUR,1.0,4.89,246,12,0
2024-07-20,de,meta,EUR,1.0,33.41,3030,24,1
2024-07-20,de,organic,EUR,1.0,0.00,0,0,0
2024-07-20,fr,direct,EUR,1.0,0.00,0,0,0
2024-07-20,fr,email,EUR,1.0,0.44,285,7,0
2024-07-20,fr,google,EUR,1.0,5.14,161,8,0
2024-07-20,fr,meta,EUR,1.0,31.47,5055,113,0
2024-07-20,fr,organic,EUR,1.0,0.00,0,0,0
2024-07-21,at,direct,EUR,1.0,0.00,0,0,0
2024-07-21,at,email,EUR,1.0,0.09,46,0,0
2024-07-21,at,google,EUR,1.0,0.44,24,0,0
2024-07-21,at,meta,EUR,1.0,4.33,445,7,0
2024-07-21,at,organic,EUR,1.0,0.00,0,0,0
2024-07-21,de,direct,EUR,1.0,0.00,0,0,0
2024-07-21,de,email,EUR,1.0,0.25,189,2,0
2024-07-21,de,google,EUR,1.0,4.35,125,4,0
2024-07-21,de,meta,EUR,1.0,21.88,3163,60,0
2024-07-21,de,organic,EUR,1.0,0.00,0,0,0
2024-07-21,fr,direct,EUR,1.0,0.00,0,0,0
2024-07-21,fr,email,EUR,1.0,0.26,301,6,0
2024-07-21,fr,google,EUR,1.0,2.60,90,3,0
2024-07-21,fr,meta,EUR,1.0,18.99,1594,33,0
2024-07-21,fr,organic,EUR,1.0,0.00,0,0,0
2024-07-22,at,direct,EUR,1.0,0.00,0,0,0
2024-07-22,at,email,EUR,1.0,0.06,60,1,0
2024-07-22,at,google,EUR,1.0,0.84,27,1,0
2024-07-22,at,meta,EUR,1.0,6.44,1056,6,0
2024-07-22,at,organic,EUR,1.0,0.00,0,0,0
2024-07-22,de,direct,EUR,1.0,0.00,0,0,0
2024-07-22,de,email,EUR,1.0,0.35,191,2,0
2024-07-22,de,google,EUR,1.0,2.57,107,8,0
2024-07-22,de,meta,EUR,1.0,27.52,3488,70,0
2024-07-22,de,organic,EUR,1.0,0.00,0,0,0
2024-07-22,fr,direct,EUR,1.0,0.00,0,0,0
2024-07-22,fr,email,EUR,1.0,0.30,185,5,0
2024-07-22,fr,google,EUR,1.0,7.75,319,13,1
2024-07-22,fr,meta,EUR,1.0,14.43,1427,16,0
2024-07-22,fr,organic,EUR,1.0,0.00,0,0,0
2024-07-23,at,direct,EUR,1.0,0.00,0,0,0
2024-07-23,at,email,EUR,1.0,0.03,39,0,0
2024-07-23,at,google,EUR,1.0,0.85,26,3,0
2024-07-23,at,meta,EUR,1.0,11.05,1093,26,0
2024-07-23,at,organic,EUR,1.0,0.00,0,0,0
2024-07-23,de,direct,EUR,1.0,0.00,0,0,0
2024-07-23,de,email,EUR,1.0,0.15,139,1,0
2024-07-23,de,google,EUR,1.0,4.34,220,11,0
2024-07-23,de,meta,EUR,1.0,27.86,2535,32,0
2024-07-23,de,organic,EUR,1.0,0.00,0,0,0
2024-07-23,fr,direct,EUR,1.0,0.00,0,0,1
2024-07-23,fr,email,EUR,1.0,0.17,157,0,0
2024-07-23,fr,google,EUR,1.0,2.38,85,3,0
2024-07-23,fr,meta,EUR,1.0,19.38,3208,57,0
2024-07-23,fr,organic,EUR,1.0,0.00,0,0,0
2024-07-24,at,direct,EUR,1.0,0.00,0,0,0
2024-07-24,at,email,EUR,1.0,0.05,27,1,0
2024-07-24,at,google,EUR,1.0,0.43,23,1,0
2024-07-24,at,meta,EUR,1.0,5.15,614,15,0
2024-07-24,at,organic,EUR,1.0,0.00,0,0,0
2024-07-24,de,direct,EUR,1.0,0.00,0,0,0
2024-07-24,de,email,EUR,1.0,0.39,231,5,0
2024-07-24,de,google,EUR,1.0,5.00,161,10,0
2024-07-24,de,meta,EUR,1.0,21.95,2670,22,1
2024-07-24,de,organic,EUR,1.0,0.00,0,0,0
2024-07-24,fr,direct,EUR,1.0,0.00,0,0,0
2024-07-24,fr,email,EUR,1.0,0.21,125,5,0
2024-07-24,fr,google,EUR,1.0,4.68,251,10,0
2024-07-24,fr,meta,EUR,1.0,17.67,2126,44,0
2024-07-24,fr,organic,EUR,1.0,0.00,0,0,0
2024-07-25,at,direct,EUR,1.0,0.00,0,0,0
2024-07-25,at,email,EUR,1.0,0.06,47,3,0
2024-07-25,at,google,EUR,1.0,0.66,22,1,1
2024-07-25,at,meta,EUR,1.0,5.20,497,6,0
2024-07-25,at,organic,EUR,1.0,0.00,0,0,0
2024-07-25,de,direct,EUR,1.0,0.00,0,0,0
2024-07-25,de,email,EUR,1.0,0.25,137,3,0
2024-07-25,de,google,EUR,1.0,5.20,162,5,0
2024-07-25,de,meta,EUR,1.0,28.80,2853,40,0
2024-07-25,de,organic,EUR,1.0,0.00,0,0,1
2024-07-25,fr,direct,EUR,1.0,0.00,0,0,0
2024-07-25,fr,email,EUR,1.0,0.15,91,3,0
2024-07-25,fr,google,EUR,1.0,2.14,71,1,1
2024-07-25,fr,meta,EUR,1.0,23.83,2583,49,0
2024-07-25,fr,organic,EUR,1.0,0.00,0,0,0
2024-07-26,at,direct,EUR,1.0,0.00,0,0,0
2024-07-26,at,email,EUR,1.0,0.07,38,2,0
2024-07-26,at,google,EUR,1.0,0.62,20,1,0
2024-07-26,at,meta,EUR,1.0,6.65,891,19,0
2024-07-26,at,organic,EUR,1.0,0.00,0,0,0
2024-07-26,de,direct,EUR,1.0,0.00,0,0,2
2024-07-26,de,email,EUR,1.0,0.38,232,6,0
2024-07-26,de,google,EUR,1.0,4.94,160,14,0
2024-07-26,de,meta,EUR,1.0,41.24,3993,78,0
2024-07-26,de,organic,EUR,1.0,0.00,0,0,0
2024-07-26,fr,direct,EUR,1.0,0.00,0,0,0
2024-07-26,fr,email,EUR,1.0,0.56,306,14,0
2024-07-26,fr,google,EUR,1.0,3.43,110,5,0
2024-07-26,fr,meta,EUR,1.0,41.12,4872,55,0
2024-07-26,fr,organic,EUR,1.0,0.00,0,0,0
2024-07-27,at,direct,EUR,1.0,0.00,0,0,0
2024-07-27,at,email,EUR,1.0,0.08,52,1,0
2024-07-27,at,google,EUR,1.0,1.25,49,5,0
2024-07-27,at,meta,EUR,1.0,9.09,993,14,0
2024-07-27,at,organic,EUR,1.0,0.00,0,0,0
2024-07-27,de,direct,EUR,1.0,0.00,0,0,1
2024-07-27,de,email,EUR,1.0,0.21,233,9,0
2024-07-27,de,google,EUR,1.0,5.73,303,12,0
2024-07-27,de,meta,EUR,1.0,58.65,9197,118,0
2024-07-27,de,organic,EUR,1.0,0.00,0,0,0
2024-07-27,fr,direct,EUR,1.0,0.00,0,0,0
2024-07-27,fr,email,EUR,1.0,0.56,474,3,0
2024-07-27,fr,google,EUR,1.0,2.60,129,7,0
2024-07-27,fr,meta,EUR,1.0,22.00,3059,66,0
2024-07-27,fr,organic,EUR,1.0,0.00,0,0,0
2024-07-28,at,direct,EUR,1.0,0.00,0,0,0
2024-07-28,at,email,EUR,1.0,0.06,56,3,0
2024-07-28,at,google,EUR,1.0,0.39,12,1,0
2024-07-28,at,meta,EUR,1.0,3.96,614,9,0
2024-07-28,at,organic,EUR,1.0,0.00,0,0,0
2024-07-28,de,direct,EUR,1.0,0.00,0,0,0
2024-07-28,de,email,EUR,1.0,0.22,134,1,0
2024-07-28,de,google,EUR,1.0,7.40,237,7,0
2024-07-28,de,meta,EUR,1.0,32.92,4635,38,1
2024-07-28,de,organic,EUR,1.0,0.00,0,0,0
2024-07-28,fr,direct,EUR,1.0,0.00,0,0,0
2024-07-28,fr,email,EUR,1.0,0.28,230,11,0
2024-07-28,fr,google,EUR,1.0,2.92,93,6,0
2024-07-28,fr,meta,EUR,1.0,20.05,2050,19,0
2024-07-28,fr,organic,EUR,1.0,0.00,0,0,0
2024-07-29,at,direct,EUR,1.0,0.00,0,0,0
2024-07-29,at,email,EUR,1.0,0.06,71,1,0
2024-07-29,at,google,EUR,1.0,1.05,31,1,0
2024-07-29,at,meta,EUR,1.0,4.27,366,6,0
2024-07-29,at,organic,EUR,1.0,0.00,0,0,0
2024-07-29,de,direct,EUR,1.0,0.00,0,0,0
2024-07-29,de,email,EUR,1.0,0.26,134,5,0
2024-07-29,de,google,EUR,1.0,5.91,274,15,0
2024-07-29,de,meta,EUR,1.0,14.03,1924,14,0
2024-07-29,de,organic,EUR,1.0,0.00,0,0,0
2024-07-29,fr,direct,EUR,1.0,0.00,0,0,0
2024-07-29,fr,email,EUR,1.0,0.28,204,9,0
2024-07-29,fr,google,EUR,1.0,3.02,120,8,0
2024-07-29,fr,meta,EUR,1.0,18.89,2066,18,0
2024-07-29,fr,organic,EUR,1.0,0.00,0,0,0
2024-07-30,at,direct,EUR,1.0,0.00,0,0,0
2024-07-30,at,email,EUR,1.0,0.10,54,2,0
2024-07-30,at,google,EUR,1.0,0.68,20,0,0
2024-07-30,at,meta,EUR,1.0,7.47,776,17,0
2024-07-30,at,organic,EUR,1.0,0.00,0,0,0
2024-07-30,de,direct,EUR,1.0,0.00,0,0,0
2024-07-30,de,email,EUR,1.0,0.36,400,7,0
2024-07-30,de,google,EUR,1.0,4.32,194,7,1
2024-07-30,de,meta,EUR,1.0,39.15,4328,41,0
2024-07-30,de,organic,EUR,1.0,0.00,0,0,0
2024-07-30,fr,direct,EUR,1.0,0.00,0,0,0
2024-07-30,fr,email,EUR,1.0,0.18,142,8,0
2024-07-30,fr,google,EUR,1.0,2.86,129,12,1
2024-07-30,fr,meta,EUR,1.0,19.94,2068,45,0
2024-07-30,fr,organic,EUR,1.0,0.00,0,0,0
2024-07-31,at,direct,EUR,1.0,0.00,0,0,0
2024-07-31,at,email,EUR,1.0,0.06,34,0,0
2024-07-31,at,google,EUR,1.0,0.51,27,0,0
2024-07-31,at,meta,EUR,1.0,6.42,904,15,0
2024-07-31,at,organic,EUR,1.0,0.00,0,0,0
2024-07-31,de,direct,EUR,1.0,0.00,0,0,0
2024-07-31,de,email,EUR,1.0,0.17,94,1,0
2024-07-31,de,google,EUR,1.0,5.27,158,4,1
2024-07-31,de,meta,EUR,1.0,28.76,2624,17,0
2024-07-31,de,organic,EUR,1.0,0.00,0,0,1
2024-07-31,fr,direct,EUR,1.0,0.00,0,0,0
2024-07-31,fr,email,EUR,1.0,0.28,143,4,0
2024-07-31,fr,google,EUR,1.0,4.57,227,8,0
2024-07-31,fr,meta,EUR,1.0,19.83,1973,28,1
2024-07-31,fr,organic,EUR,1.0,0.00,0,0,0
2024-08-01,at,direct,EUR,1.0,0.00,0,0,0
2024-08-01,at,email,EUR,1.0,0.05,31,1,0
2024-08-01,at,google,EUR,1.0,0.55,19,0,0
2024-08-01,at,meta,EUR,1.0,2.88,259,7,0
2024-08-01,at,organic,EUR,1.0,0.00,0,0,0
2024-08-01,de,direct,EUR,1.0,0.00,0,0,0
2024-08-01,de,email,EUR,1.0,0.25,130,1,0
2024-08-01,de,google,EUR,1.0,4.95,184,12,0
2024-08-01,de,meta,EUR,1.0,36.17,5283,97,0
2024-08-01,de,organic,EUR,1.0,0.00,0,0,0
2024-08-01,fr,direct,EUR,1.0,0.00,0,0,1
2024-08-01,fr,email,EUR,1.0,0.48,586,18,0
2024-08-01,fr,google,EUR,1.0,2.58,95,4,0
2024-08-01,fr,meta,EUR,1.0,14.96,2405,23,1
2024-08-01,fr,organic,EUR,1.0,0.00,0,0,0
2024-08-02,at,direct,EUR,1.0,0.00,0,0,0
2024-08-02,at,email,EUR,1.0,0.09,47,2,0
2024-08-02,at,google,EUR,1.0,0.57,19,0,0
2024-08-02,at,meta,EUR,1.0,4.01,603,13,0
2024-08-02,at,organic,EUR,1.0,0.00,0,0,1
2024-08-02,de,direct,EUR,1.0,0.00,0,0,0
2024-08-02,de,email,EUR,1.0,0.20,180,8,0
2024-08-02,de,google,EUR,1.0,4.32,129,9,0
2024-08-02,de,meta,EUR,1.0,34.19,3544,57,0
2024-08-02,de,organic,EUR,1.0,0.00,0,0,0
2024-08-02,fr,direct,EUR,1.0,0.00,0,0,0
2024-08-02,fr,email,EUR,1.0,0.31,177,7,0
2024-08-02,fr,google,EUR,1.0,3.67,113,2,0
2024-08-02,fr,meta,EUR,1.0,23.27,2988,59,1
2024-08-02,fr,organic,EUR,1.0,0.00,0,0,0
2024-08-03,at,direct,EUR,1.0,0.00,0,0,0
2024-08-03,at,email,EUR,1.0,0.05,28,0,0
2024-08-03,at,google,EUR,1.0,0.52,28,3,0
2024-08-03,at,meta,EUR,1.0,9.56,1100,13,0
2024-08-03,at,organic,EUR,1.0,0.00,0,0,0
2024-08-03,de,direct,EUR,1.0,0.00,0,0,0
2024-08-03,de,email,EUR,1.0,0.34,259,3,0
2024-08-03,de,google,EUR,1.0,4.55,140,8,3
2024-08-03,de,meta,EUR,1.0,34.14,3861,41,0
2024-08-03,de,organic,EUR,1.0,0.00,0,0,0
2024-08-03,fr,direct,EUR,1.0,0.00,0,0,0
2024-08-03,fr,email,EUR,1.0,0.27,165,8,0
2024-08-03,fr,google,EUR,1.0,4.49,144,11,0
2024-08-03,fr,meta,EUR,1.0,20.33,2160,28,0
2024-08-03,fr,organic,EUR,1.0,0.00,0,0,0
2024-08-04,at,direct,EUR,1.0,0.00,0,0,0
2024-08-04,at,email,EUR,1.0,0.06,38,0,0
2024-08-04,at,google,EUR,1.0,0.55,16,1,0
2024-08-04,at,meta,EUR,1.0,4.78,405,8,0
2024-08-04,at,organic,EUR,1.0,0.00,0,0,0
2024-08-04,de,direct,EUR,1.0,0.00,0,0,0
2024-08-04,de,email,EUR,1.0,0.25,141,9,0
2024-08-04,de,google,EUR,1.0,5.39,185,10,0
2024-08-04,de,meta,EUR,1.0,24.38,2878,33,1
2024-08-04,de,organic,EUR,1.0,0.00,0,0,0
2024-08-04,fr,direct,EUR,1.0,0.00,0,0,0
2024-08-04,fr,email,EUR,1.0,0.13,74,6,0
2024-08-04,fr,google,EUR,1.0,1.56,73,4,0
2024-08-04,fr,meta,EUR,1.0,11.74,1664,23,0
2024-08-04,fr,organic,EUR,1.0,0.00,0,0,0
2024-08-05,at,direct,EUR,1.0,0.00,0,0,0
2024-08-05,at,email,EUR,1.0,0.06,33,1,0
2024-08-05,at,google,EUR,1.0,0.41,12,0,0
2024-08-05,at,meta,EUR,1.0,3.70,489,5,0
2024-08-05,at,organic,EUR,1.0,0.00,0,0,0
2024-08-05,de,direct,EUR,1.0,0.00,0,0,0
2024-08-05,de,email,EUR,1.0,0.32,344,16,0
2024-08-05,de,google,EUR,1.0,3.85,125,4,0
2024-08-05,de,meta,EUR,1.0,27.40,2481,25,1
2024-08-05,de,organic,EUR,1.0,0.00,0,0,0
2024-08-05,fr,direct,EUR,1.0,0.00,0,0,0
2024-08-05,fr,email,EUR,1.0,0.37,452,12,0
2024-08-05,fr,google,EUR,1.0,2.14,65,1,0
2024-08-05,fr,meta,EUR,1.0,22.92,1949,38,1
2024-08-05,fr,organic,EUR,1.0,0.00,0,0,0
2024-08-06,at,direct,EUR,1.0,0.00,0,0,0
2024-08-06,at,email,EUR,1.0,0.06,60,3,0
2024-08-06,at,google,EUR,1.0,0.32,10,0,0
